Executavel,ModuloDominio,TipoAcao,NomeVisualOuTexto,CategoriaOrigem,StatusLayout,Fonte,Confianca,ValidacaoPendente
SAT,auth/permissao,abrir/executar,Tb_MovControleCodUsuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_MovControleCodUsuarioAnal,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_MovControleCodUsuarioConc,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_MovControleCodUsuariod,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_MovControleCodUsuarioMel,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_MovControleCodUsuarioResp,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,lavanderia/rol,abrir/executar,Tb_MovControleSeqOcor,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,lavanderia/rol,abrir/executar,Tb_MovControleSeqOcorl,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_MovControleUsuarioCan,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_MovSatCliCodUsuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,fiscal,abrir/executar,Tb_MovSatOcor,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,fiscal,abrir/executar,Tb_MovSatOcorTmp,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,fiscal,abrir/executar,Tb_MovSatOcorTmp8,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_PadMenSatCodUsuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_PadMenSatCodUsuariop,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_PontoCodUsuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_PontoCodUsuario4,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_ResponsaCodUsuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_ResponsaCodUsuariop,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_ResponsaNomUsuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_ResponsaNomUsuariot,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_SolAltSistCodUsuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_SolAltSistCodUsuario`,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_SolAltSistResUsuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_SolAltSistResUsuariod,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_Usuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuarioDatCad,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuarioResp,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_Usuarios,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_Usuarios4,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,excluir/cancelar,Tb_UsuariosCancelado,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,excluir/cancelar,Tb_UsuariosCanceladoD,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuariosCodUsuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuariosCodUsuario$,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuariosCodUsuarioH,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuariosCodUsuarioT,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuariosCopUsuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuariosCopUsuarioD,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuariosD,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuariosDatCad,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuariosGruUsuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,"Tb_UsuariosGruUsuario,",cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuariosGruUsuario\,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuariosGruUsuarioP,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuariosH,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuariosNomUsuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuariosNomUsuario(,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuariosNomUsuarioL,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuariosNomUsuarioX,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuariosP,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuariosSenha,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuariosSenha4,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuariosSenhaX,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuariosTipUsuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuariosTipUsuario0,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_UsuariosTipUsuarioT,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,TClientes_FC,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,TClientes_FCh,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,TClientes_FM,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,TClientesF5_FP,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,TClientesF5_FPt'],cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,TClientesFilPad_FC,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Testes no Cliente e na Equipe,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Testes no Cliente e na Equipe.,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,operacional/outro,abrir/executar,TF_FILIAL,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,TIBUpdateRecordEvent,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,tica antes de Transferir Cliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,criar/cadastrar,tico do Cadastro,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,TipoClientes1,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,TipoClientes1Click,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,TipUsuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,operacional/outro,abrir/executar,TNDlg_Parametros,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Total de Clientes:,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,criar/cadastrar,Transfere Interessado para o Cadastro de Clientes,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Transfere para um Cliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,TransfereparaumCliente1,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,TransfereparaumCliente1Click,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,TransfereparaumCliente1L,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Transferido como Cliente:,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,operacional/outro,abrir/executar,Troque de filial e fa,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,criar/cadastrar,TS_Cadastro,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,criar/cadastrar,TS_CadastroH,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,criar/cadastrar,TS_Cadastros,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,criar/cadastrar,TS_Cadastros0,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,TS_Clientes,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,TS_ClientesShow,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,TS_Servicos,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,TS_Usuarios,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,TS_UsuariosX,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,operacional/outro,abrir/executar,TTNDlg_Parametros,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,operacional/outro,abrir/executar,TTNDlg_ParametrosD*Y,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,TUpdateRecordEvent,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,tUsuarios,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
